pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
261.704 -0.734748 0.653637 235.757 -0.127779 -2.18491 546.999 0.377392 0.444729 0.834374 0.859123 20.0514 0.715792 0.0621552 641.198 
276.701 -0.137306 3.00198 228.275 1.46014 -0.0363251 683.926 0.644833 0.646175 0.763052 0.614153 63.8678 -0.179244 0.039635 584.563 
278.181 1.86687 1.54171 209.752 -0.0274568 -1.38712 741.973 0.801991 0.707529 0.841726 0.761966 16.9041 0.401026 1.14068 536.463 
446.571 -0.440199 -1.21727 333.295 -0.659999 1.84664 790.083 0.847767 0.766678 0.848495 0.797247 18.4068 1.68156 0.165074 849.592 
278.872 -0.64358 -1.31645 275.524 -1.43702 1.65315 605.626 0.742171 0.61919 0.747278 0.855206 28.6108 1.99197 0.166826 580.714 
530.563 0.321965 -0.37251 473.407 0.0001548 2.83054 1048.97 0.665435 0.584273 0.752589 0.772046 21.2762 1.64185 1.18868 1041.05 
311.118 -0.780374 -2.09824 226.581 -1.46638 0.808296 590.091 0.653164 0.228423 0.927867 0.486443 33.6168 0.957218 0.148922 620.311 
260.072 1.90115 -1.03097 217.156 0.879996 1.95462 549.869 0.628228 0.621675 0.621034 0.858097 47.0973 2.36978 0.259158 506.955 
421.034 -0.0561696 -0.979648 396.931 -0.599967 2.28927 881.364 0.462545 0.669618 0.740931 0.719098 7.26705 2.31645 0.0271857 841.303 
309.458 1.2771 -1.01174 242.02 0.581836 1.95064 601.756 0.606436 0.597965 0.519279 0.756998 130.793 2.03968 0.0890439 655.795 
383.013 0.43889 1.13453 296.758 1.09231 -1.99265 747.431 0.331548 0.700266 0.840301 0.604964 60.2897 -2.10199 0.0949236 755.939 
218.076 1.0013 2.96985 212.512 -0.194512 -0.0329425 557.8 0.399756 0.338054 0.472225 0.613027 31.2996 2.87787 0.0919824 512.691 
303.663 -0.58931 -0.0174289 249.56 -1.89549 -3.13122 678.38 0.784935 0.695738 0.880863 0.678457 17.3282 -2.97547 0.155747 746.233 
291.882 2.26532 1.806 241.082 1.35718 -1.35257 604.818 0.626548 0.607742 0.684231 0.8812 10.8949 -1.61209 0.259521 622.47 
219.102 2.07826 -1.26546 209.726 -0.512851 1.82358 848.239 0.849287 0.872399 0.86454 0.816401 17.5272 -1.75206 0.434044 442.598 
731.191 0.600175 2.17655 658.973 -0.4326 -0.986168 1591.68 0.635076 0.874774 0.724645 0.916711 48.0409 -1.0779 0.0917345 1477.57 
405.209 1.98907 -2.1865 345.727 -1.80674 0.243597 2551.26 0.718998 0.282111 0.648421 0.823355 27.4274 1.1172 0.162114 1384.27 
270.321 -0.39981 1.45555 247.782 -0.953961 -1.52891 544.518 0.633322 0.587693 0.801185 0.915855 33.8351 1.10441 0.351144 591.382 
